sentence,voice_phishing
다름이 아니라 사건 수사 중에 본인하고 연루된 부분이신데요 확인차 연락드렸어요 혹시 최형식이라는 사람간의 어떤 사유십니까,True
최영숙이요,True
최자 영자 씨자이십니까,True
모르는데요 누군지,True
왜냐하면 저희 수사팀에서 최형식 수범으로부터 6명 금융사기 받는 방문하셨습니다 예 그들의 거주지에서 예 회장님 산행 계좌로 9시 했는데요,True
불법자들이 거주지에서 대략 2000 은 제대로 9시 했는데요 예 그중에 보시게 되면 본인의 명의로 신청되어있는 막 농협하고 신한은행 통장 있으세요 일이었습니다,True
일부러 농협하고 사람이 긍정이요,True
핸드폰 정도 지금 느꼈는데 내이름으로 사는 길에 가 있다고요,True
예 그런 식으로 진행을 삼십 일동안 머시기려면,True
사장님 명의로,True
여보세요,True
현장에서 별일이었고요 본인 명의가 제 이 구청장으로부터 약 1억 2000만 불 봤더니 신탁이 제일 상황이시고요,True
와 이새끼 큰돈이 있었다고요,True
현재의 뿔어 계좌로부터 돈세탁이 한 상황이시라면 잠시 상황이시라고요지요,True
북부회사에서 본격적으로 올게요,True
너는 세탁손 돈을 세탁을 어떻게 하시겠습니까 돈을 빼 여보세요 센터를 이었다는 거 돈을 세탁이라고 하시나봐,True
통장으로 생각보다는 성격 그런걸 바랐는데 특히 세탁이세요,True
여보세요 현재 이미 실천을 이해할 수 있는 불법 유턴해 유턴하고 싫다고 예상하세요,True
최근에 통장을 판매하는 삼 인제는 개선해 좋으십니까,True
아니요,True
그런데 준용씨랑 이불보따리 씨로부터 이자만 잘해주시면 오투 통장으로 돈이 앞으로 구매한 동네에는 하시는데 정말 모르는 사람이십니까,True
항상 번호를 알려주세요,True
통장 번호를 알려 달라고 내가 그럼 통장을 만든 적이 있는지를 확인해야 되니까,True
통장은 농협 더 뒷자리 보시게 되면 하나하나공사는 되십니다,True
그게 온라인 뱅킹으로 됐어요 아니면은 온라인 뱅킹은 통장 입출금이 됐어요 아니면 직접 가서 인 실감하셨대요,True
이런 식으로 했단 말이지,True
입출금 했는지 오늘는 식으로 했는지 제가 직접 갖고있는건 지금 환불인데요,True
현재 본인께서하는가 아니시니까 불법적인 서류를 제가 저희 식탁에 있단 말이야 자금된단 말씀이십니까 지금,True
회장 누가 했는지 은행 괜찮아요,True
스쿨버스단체로부터,True
기차 탔나,True
사용하고 있었다고요,True
그냥 그 사람들이 내 통장을 어떻게 만들었냐는거죠,True
왜냐면 본인이 모르는 터널 하시지만 저희 검찰청에서 두가지 경우 주차하고있습니다 선생님께서 씨 이런 통장을 개설해서 빼 박스를 판매하면 그거는 학원 찍어 봐야겠구나 버리니 개인정보가 외부로 유출됩니다 활용이 되었습니다,True
메신저 멈춰들도 햄버거 지가 먼저 생각 아니잖아요 내 친구 생선을 만든다,True
챙겨보시게 되면 네 정리해 저렴한 자체는 본인이 수령하실 이모 제사 여보세요 예 범위 대한민국에서 실행하시 이모 와 본인은 제 삼 자 가 개최할 수 있는 상황입니다 무엇여야 되면 굉장히 머리 문을 사회에 지금 통장이 발급 비워놔갖고,True
거기 불가능하잖아요 내가 모르는 사이에,True
들어가는거 아니시고 현재 아웃을 해요 저희 선이가 잡혀 있습니다 아직 통장인거구요,True
제가 지금 물어보는거 아니야 선릉에서 내 주민등록증이나 운전면허증이 있는거는 복사를 하고 난 다음에 통화하시게 처리 있잖아요,True
그러시 최근에 혹시 추후 자금 로션 분실하거나 이런 얘기를 좀 보시라고,True
한 적 없어요,True
없으니까 없어요,True
은행에서 그것도 있고 동대문 생각해 그러면 그 본인 확인 서있었는지 확인해보세요,True
그 농협 통장 계좌 주소지는 어때요 서울 마포구 너무 화성 지점에서,True
내가 마포구 넘겨봐야 저희 한 적이 없대요,True
그러니까 현재 보시게 되면 빨리 개인정보가 어느쪽으로 유출되므로 불법사를 약용이 된 것 같습니다 그래서 이번 사건은 일반 던전을 뿐 아니라 운행 주임으로 여보세요 저 은행 직원들 삼일 되었구요 이미 분명히 우린 직원은 권고 되죠되지 않은 건데 분홍색으로 확인되었습니다,True
뭔말인지는 모르겠어요 예,True
국민 은행 직원은 금고 되었구요 아직 검거되지 않은 운행중 걸려있습니다,True
은행 직원이 그랬다고요 예 아니 직원에 대해서 환영에다가 지금 콘솔 해야죠 왜 나한테 전화했냐,True
그러니까 신기해 하시게 되면 본인의 개인정보랑 우리 현출로 노출된 것 같은데요 본인의 성장이가 개설된 나왔는지 아니시면 이제 본인께서 무엇을 통장을 판매하는지 사실 여부를 확인하기 위해서 저희 검찰청으로 출두를 하시면 헷갈려 죽겠습니다,True
포켓몬 가능하대요 천천히 간다고 해가지고 뭔가 해결하는 게 아니잖아요,True
머리만 보내는 거네 새벽 4시가 왜냐하면 선임님 명의로 통장에 개소리야,True
야 메모해놓은게 자꾸 훌륭하게 돼있는 방법이 뭔지를 알아야 될거 아니에요 마포구에서 만나야지 그럼 아픈거는 그놈이랑 카드 맞나요 제가 지금 마포구 농협으로 갈 테니까 그쪽으로 좀 문정동으로 오세요,True
전혀 모르시는거세요,True
저 서울에 있는데 연구가 없거든요,True
지금 왜냐하면 지금 저 남부 지점에서 이 현장에 재현과 도장은 신용카드와 데이터 통산 압수 묻고 뒷문 넣어서 줘야 하는 도중에 근데 지금 어 씨 소원님 명의로 된 통장 지금 씨티은행 통장과,True
씨티은행 위원회를 씨 티 나는 왜 안오는 통장을 지금 발견이 되겠군요 걔 이,True
저거 뭐야 아시는거 있으세요 그럼 계좌를 빌려주시거나 김선환 양아치,True
아직 모르는 사람이에요,True
저는 확인 먼저 해드리곘습니다,True
좀 많으시구요,True
네 맞아요,True
일단 저희가 흡수한 통장을 집 가고 이제 대조해봤는데 확실 지금 씨 본인께 말고요 네 확실하고요 그리고 지금 오늘 본사에 한번 연락 드린 이유도 둘에다가 본인이 직접 계산하신 건지 아니면 아니 전화 왜 안이랑,True
씨티에는 개설한 게 없거든요,True
네 동서가 유출되서 지금 명의도용을 당한 세 장을 넣을기때문에 앞서 설명을 드리면 지금 전국에 본인뿐만 아니고 한 200 여 명해지면 완료 돼있는데,True
지금 화장 섞어 먹는자분 누르면 흔적 피해 단지 가해잔지,True
저희도 이제 파악이 안됐기때문에 저희가 지금 피해자 전달을 연료 다 전환을 금융거래 정지할 경우 저희 수사 정보가 유출될 가능성도 했고 뭐지 그 최근 사 일간핀 사이가 너무 또 급증하고 있어서 지금 취급이 지금 이 차 키를 맡기고 연락을 드린거고요,True
개인차 총회가 없을 것같지만 진짜 어제 이쪽 편의를 봐주신 분이 전화가 오셨어요,True
네 어떤 피해를 받았는데요,True
그러니까 이제 도영이 이제 ctn하는거 외에는만 된줄 알았는데 이제 자기는 긍까 저희가 진행은 어떻게 하냐면 지금 이제 조사를 해서 이제 금융감독원 한테 이제 저는 이제 만약에 비계에서 조사를 받으시면 이게 여기 어떤 통장 있었고 통장에 예금 이런 것도 다 쓰셨고 이거 다 접고 잔액이랑 다 적고 제가 금융감독 한테 넘겨서 이거는 또 조사를 해보고 오차범위가 없으면 이제 저희 쪽에서 이 금액 부분은 도움을 받을 수가 있거든요 근데 지금 거의 차 요즘 보이스피싱이 많다 보니까 지금 소환장을 이제 요청하시는 분들이 많았어요 그거는 어쩔수없이 소환장 표현은 수원 짱짱일 때 마다 저희가 말을 했죠 이제 술 한잔 사든지 밤에 받기 전까지는 조사 받기 전까지는 저희가 이제 퀵을 넣을 수가 없다 이 차 피해서 개 지금 이 차 피해가 좀 나았다는거에 대해서 지금 저희가 지금 더 지금 깊숙히 파 봐야 되는 상황이고요,True
개 일단 제가 지금 가영언니 피해자인데 일단 몇 가지 질문을 내릴건데 지금 녹취 조사를 진행할건데 가능하시겠어요,True
가능해요,True
이따 평소보다 조금 더 크게 말씀해 주시고요,True
당사자 본인은 맞습니까,True
네 맞아요,True
맞습니까 주문번호는 지금 뒷자리가 맞습니까 예 맞아요 30대 출신 남성 김명길 아십니까,True
아니 몰라요 이름 뭐라는 줄 았았,True
이름이 뭐라고요,True
징역 김,True
김용기 아니 몰라요,True
2014년 6월 18은 서울 송파구 잠실에 위치한 씨티 은행통장 과 외환은행 통장을 개설하신적 있으십니까,True
아니요 없어요,True
현재에서는 김명수 매니저랑 다건으로 자신의 계좌가 사용되고 있는 것을 알고 계셨습니까,True
아니 몰랐어요,True
일단 이 통닭들은 지금 불법 현장에서 지금합시다 했기 때문에 보험 접수를 하셨던지 아니면 농협의을 당하셨던지 이미 종결 전시켰고요 도면 저희 농장 알고 계시죠,True
아니요 말씀해 주세요,True
사용 중지 지급정지가 폐기 처분이나 되시고요 그래서 이게 표기가 했고 예정이다 느시고 지금 시스템엔가 외환은행 유엔이 사용하는 은행 김 성함을 말씀해 주시구요 저희가 지금 니가 물어보는 이유는 지금 본인이 직접 전화하지 않은 통장이시면 일정 해가지고 중고품 너무 감사해서 지금 동결 체험 시킬 거거든요,True
지금 제가 사용하는 통장도 말고 다른거는 다 손절 사람,True
그러니까 후원 계좌도 없어지려면 말 안하셔도 되구요,True
말씀해주세요,True
지금 사용하는 은행이 신한은행 있거든요,True
신한은행이랑 주 신한은행밖에없는 거같아요 신한은행,True
신한 말고는 다 동경 시키면 상관은 없으신가요,True
네 지금 제 기억으로는 제가 주문해서 쓰는게 신한은행이거든요,True
네 이게 주문액 말고도 이제 여기에서 이제 적금 통장이실거고 많으시더라고요,True
네 저는 서버가 물어보는게 따로 아니니까,True
네 우산,True
은행은 신한은행 밖에 없으시고 그냥 지금 여기 인터넷 뱅킹 사용하시구요,True
네 사용하고 있어요,True
지금 통장은 지금 몇개가 지금 본인이 직접 계산하신거 있지않습니까,True
내일 신한은행,True
직접 신분증 내밀고 신한은행 말고 여기 통장에 수면 맥일까 이 새끼 그러니까 본인이 직접 계속 나 지금 통장이 늦게 나오세요,True
지금 신한은행이요,True
한 4개 정도 있는거같아요 설계해서 드릴게,True
네 이게 이거 말고 나머지 동결 시킨데이는 전혀 없으시구요,True
이해 없으시고 일단 제가 아까 말씀드렸듯이 제가 이거는 일단 먼저 각각의 용도를 먼저 말씀해 주시구요,True
지금 용돈을 먼저 말씀이세요,True
월급 통장이랑 출금 그런데 입술도 월급소장이랑 입출금이랑 무슨 하는데는 그런 통장이거든요,True
네 그거밖에 없어요 지금,True
입출 중계랑 포인트 하나는 한계가 남지 않습니까,True
